"","s1.pileup.freq","s2.pileup.freq","s3.pileup.freq","s4.pileup.freq","s5.pileup.freq"
"chr1:120458575",11604,13013,9492,13946,11620
"chr1:120458576",11630,13043,9491,13972,11651
"chr1:120458577",11628,13036,9493,13957,11642
"chr1:120458578",11570,12962,9448,13880,11587
"chr1:120458579",11571,12972,9473,13837,11547
"chr1:120458580",11566,12936,9466,13824,11533
"chr1:120458581",11557,12867,9439,13764,11512
"chr1:120458582",11506,12795,9396,13680,11460
"chr1:120458583",11571,12871,9404,13714,11589
"chr1:120458584",11582,12811,9387,13645,11590
"chr1:120458585",11739,12927,9481,13779,11729
"chr1:120458586",11884,13075,9591,13966,11840
"chr1:120458587",11847,13059,9587,13951,11809
"chr1:120458588",11642,12904,9441,13827,11677
"chr1:120458589",11652,12935,9451,13845,11700
"chr1:120458590",11674,12940,9468,13863,11650
"chr1:120458591",11708,13038,9507,13973,11705
"chr1:120458592",11708,13009,9459,13909,11698
"chr1:120458593",11877,13174,9580,14070,11831
"chr1:120458594",11972,13263,9637,14195,11935
"chr1:120458595",11920,13210,9555,14214,11904
"chr1:120458596",11925,13235,9543,14252,11872
"chr1:120458597",11714,13087,9350,14032,11703
"chr1:120458598",11357,12797,9141,13735,11415
"chr1:120458599",11245,12680,9138,13655,11333
"chr1:120458600",11331,12793,9199,13747,11410
"chr1:120458601",11323,12787,9205,13765,11435
"chr1:120458602",11374,12876,9227,13809,11499
"chr1:120458603",11427,12897,9288,13875,11527
"chr1:120458604",11253,12799,9201,13765,11440
"chr1:120458605",11159,12723,9122,13652,11375
"chr1:120458606",11180,12823,9125,13698,11395
"chr1:120458607",11081,12698,9071,13645,11338
"chr1:120458608",11211,12804,9195,13872,11435
"chr1:120458609",11235,12818,9216,13899,11451
"chr1:120458610",11179,12709,9165,13806,11380
"chr1:120458611",11094,12722,9126,13744,11342
"chr1:120458612",11076,12746,9137,13828,11408
"chr1:120458613",11083,12747,9154,13848,11454
"chr1:120458614",11024,12654,9120,13767,11364
"chr1:120458615",11135,12707,9166,13831,11415
"chr1:120458616",11150,12707,9147,13782,11363
"chr1:120458617",11111,12641,9164,13818,11330
"chr1:120458618",10882,12250,9018,13547,10998
"chr1:120458619",10950,12248,9078,13622,11036
"chr1:120458620",11007,12353,9128,13797,11117
"chr1:120458621",10976,12332,9119,13844,11140
"chr1:120458622",11181,12547,9258,14071,11285
"chr1:120458623",11193,12505,9249,14068,11359
"chr1:120458624",11157,12477,9206,13989,11358
"chr1:120458625",11242,12539,9262,14087,11469
"chr1:120458626",11242,12552,9253,14095,11454
"chr1:120458627",11148,12452,9226,14010,11403
"chr1:120458628",11218,12509,9319,14171,11487
"chr1:120458629",11422,12698,9452,14403,11682
"chr1:120458630",11402,12720,9473,14412,11707
"chr1:120458631",11356,12671,9441,14356,11654
"chr1:120458632",11457,12785,9511,14446,11783
"chr1:120458633",11463,12815,9539,14502,11783
"chr1:120458634",11427,12810,9510,14491,11746
"chr1:120458635",11415,12834,9505,14438,11731
"chr1:120458636",11379,12787,9512,14394,11697
"chr1:120458637",11435,12802,9527,14386,11714
"chr1:120458638",11464,12816,9545,14419,11734
"chr1:120458639",11415,12724,9496,14366,11673
"chr1:120458640",11363,12685,9438,14321,11630
"chr1:120458641",11323,12708,9382,14320,11593
"chr1:120458642",11250,12575,9353,14253,11527
"chr1:120458643",11271,12573,9364,14248,11552
"chr1:120458644",11405,12634,9429,14371,11641
"chr1:120458645",11447,12659,9481,14416,11724
"chr1:120458646",11300,12477,9395,14261,11680
"chr1:120458647",11448,12653,9492,14452,11817
"chr1:120458648",11360,12592,9454,14336,11733
"chr1:120458649",11039,12269,9244,14006,11397
"chr1:120458650",11034,12292,9240,14014,11384
"chr1:120458651",10985,12263,9208,13941,11389
"chr1:120458652",11005,12290,9222,14000,11438
"chr1:120458653",10928,12242,9179,13973,11400
"chr1:120458654",10907,12193,9128,13995,11390
"chr1:120458655",10873,12186,9141,13988,11383
"chr1:120458656",10780,12077,9099,13892,11303
"chr1:120458657",10845,12128,9130,13944,11351
"chr1:120458658",10876,12160,9134,13958,11385
"chr1:120458659",10742,11913,9063,13776,11290
"chr1:120458660",10862,11985,9129,13838,11353
"chr1:120458661",10831,11946,9084,13801,11283
"chr1:120458662",10328,11443,8696,13412,10851
"chr1:120458663",10475,11641,8789,13586,10990
"chr1:120458664",10471,11631,8788,13577,10955
"chr1:120458665",10241,11436,8659,13430,10785
"chr1:120458666",10232,11443,8680,13434,10786
"chr1:120458667",10161,11397,8649,13416,10750
"chr1:120458668",10105,11306,8614,13366,10712
"chr1:120458669",10037,11250,8576,13212,10614
"chr1:120458670",10068,11242,8558,13192,10661
"chr1:120458671",10072,11250,8563,13186,10656
"chr1:120458672",10086,11264,8604,13254,10678
"chr1:120458673",10110,11310,8619,13218,10698
"chr1:120458674",10050,11250,8601,13159,10655
"chr1:120458675",10139,11282,8662,13280,10757
"chr1:120458676",10141,11327,8676,13272,10791
"chr1:120458677",10112,11295,8668,13245,10758
"chr1:120458678",10156,11313,8674,13285,10800
"chr1:120458679",10151,11280,8650,13233,10769
"chr1:120458680",10123,11260,8670,13261,10776
"chr1:120458681",10042,11176,8649,13258,10743
"chr1:120458682",10123,11216,8685,13286,10834
"chr1:120458683",10152,11251,8721,13269,10869
"chr1:120458684",10231,11296,8775,13377,10941
"chr1:120458685",10228,11361,8793,13296,10952
"chr1:120458686",10208,11337,8786,13241,10941
"chr1:120458687",10178,11271,8771,13181,10894
"chr1:120458688",10195,11271,8753,13131,10906
"chr1:120458689",10186,11266,8717,13132,10880
"chr1:120458690",10148,11232,8674,13111,10796
"chr1:120458691",9805,10957,8485,12784,10485
"chr1:120458692",9760,10902,8461,12736,10398
"chr1:120458693",9904,11049,8486,12815,10532
"chr1:120458694",9953,11054,8490,12807,10544
"chr1:120458695",9907,10971,8450,12742,10505
"chr1:120458696",9893,10902,8471,12723,10474
"chr1:120458697",9882,10937,8473,12697,10466
"chr1:120458698",9884,10912,8467,12715,10464
"chr1:120458699",9832,10846,8416,12610,10401
"chr1:120458700",9828,10856,8409,12582,10403
"chr1:120458701",9827,10859,8404,12557,10395
"chr1:120458702",9696,10819,8295,12432,10299
"chr1:120458703",9778,10913,8355,12511,10348
"chr1:120458704",9772,10964,8343,12538,10384
"chr1:120458705",9738,10884,8290,12468,10310
"chr1:120458706",9789,10879,8327,12471,10336
"chr1:120458707",9788,10940,8326,12495,10373
"chr1:120458708",9839,10985,8348,12463,10402
"chr1:120458709",9810,10952,8332,12441,10370
"chr1:120458710",9877,10966,8363,12540,10393
"chr1:120458711",9878,10950,8389,12574,10393
"chr1:120458712",9805,10893,8341,12503,10351
"chr1:120458713",9992,11041,8506,12644,10523
"chr1:120458714",10107,11229,8612,12748,10630
"chr1:120458715",10225,11324,8681,12840,10748
"chr1:120458716",10128,11201,8637,12734,10684
"chr1:120458717",9959,11060,8531,12579,10555
"chr1:120458718",9952,11004,8521,12511,10529
"chr1:120458719",9996,11064,8543,12553,10568
"chr1:120458720",10014,11110,8504,12497,10555
"chr1:120458721",10017,11070,8523,12449,10564
"chr1:120458722",9817,10889,8415,12236,10414
"chr1:120458723",9828,10854,8406,12258,10377
"chr1:120458724",9833,10863,8373,12225,10346
"chr1:120458725",9809,10834,8353,12183,10345
"chr1:120458726",9806,10796,8361,12167,10332
"chr1:120458727",9793,10774,8344,12175,10346
"chr1:120458728",9806,10769,8354,12172,10324
"chr1:120458729",9928,10893,8433,12167,10401
"chr1:120458730",9906,10841,8429,12235,10412
"chr1:120458731",10059,11085,8538,12330,10507
"chr1:120458732",10103,11162,8561,12368,10565
"chr1:120458733",9911,10883,8414,12272,10438
"chr1:120458734",9627,10638,8159,12000,10210
"chr1:120458735",9779,10698,8219,11950,10260
"chr1:120458736",9798,10666,8208,11972,10253
"chr1:120458737",9711,10536,8160,11892,10201
"chr1:120458738",9800,10576,8198,11942,10262
"chr1:120458739",9877,10639,8297,12179,10378
"chr1:120458740",10010,10753,8315,12204,10446
"chr1:120458741",9994,10703,8352,12317,10510
"chr1:120458742",9982,10720,8344,12300,10522
"chr1:120458743",10021,10739,8372,12347,10563
"chr1:120458744",10018,10736,8349,12320,10533
"chr1:120458745",10023,10705,8321,12287,10529
"chr1:120458746",10066,10718,8319,12294,10507
"chr1:120458747",10018,10646,8289,12175,10387
"chr1:120458748",10031,10643,8343,12209,10445
"chr1:120458749",10073,10731,8381,12257,10476
"chr1:120458750",10079,10781,8377,12300,10499
"chr1:120458751",10160,10804,8446,12304,10511
"chr1:120458752",10202,10873,8471,12295,10594
"chr1:120458753",10154,10873,8436,12228,10590
"chr1:120458754",10091,10802,8329,12063,10490
"chr1:120458755",9909,10626,8197,11920,10319
"chr1:120458756",9992,10730,8237,12024,10359
"chr1:120458757",9984,10676,8273,12060,10368
"chr1:120458758",10007,10726,8332,12102,10348
"chr1:120458759",10126,10840,8440,12207,10447
"chr1:120458760",10292,11021,8511,12334,10575
"chr1:120458761",10148,10881,8398,12214,10489
"chr1:120458762",10147,10851,8410,12144,10422
"chr1:120458763",10106,10778,8354,12020,10379
"chr1:120458764",9808,10502,8084,11686,10167
"chr1:120458765",10050,10690,8352,12012,10405
"chr1:120458766",10140,10768,8394,12116,10434
"chr1:120458767",10159,10751,8421,12091,10448
"chr1:120458768",10235,10903,8527,12197,10544
"chr1:120458769",10233,10912,8562,12227,10565
"chr1:120458770",10302,11018,8618,12362,10635
"chr1:120458771",10386,11092,8694,12398,10689
"chr1:120458772",10282,11053,8624,12342,10677
"chr1:120458773",10232,11051,8618,12325,10657
"chr1:120458774",10147,11060,8615,12366,10558
"chr1:120458775",10036,11006,8535,12195,10431
"chr1:120458776",10248,11223,8725,12534,10623
"chr1:120458777",10280,11264,8747,12628,10650
"chr1:120458778",10125,11133,8672,12528,10584
"chr1:120458779",10192,11261,8727,12609,10626
"chr1:120458780",10197,11236,8725,12603,10630
"chr1:120458781",10235,11396,8787,12660,10701
"chr1:120458782",10213,11376,8778,12645,10676
"chr1:120458783",10125,11357,8745,12609,10651
"chr1:120458784",10202,11341,8760,12659,10695
"chr1:120458785",10239,11463,8828,12706,10760
"chr1:120458786",10259,11505,8863,12797,10808
"chr1:120458787",10293,11545,8884,12848,10831
"chr1:120458788",10309,11601,8907,12946,10848
"chr1:120458789",10290,11594,8859,12865,10841
"chr1:120458790",10489,11704,9028,13061,10939
"chr1:120458791",10821,12057,9288,13405,11298
"chr1:120458792",10939,12196,9537,13583,11484
"chr1:120458793",10897,12125,9519,13538,11401
"chr1:120458794",10774,12040,9465,13405,11268
"chr1:120458795",10942,12175,9582,13540,11330
"chr1:120458796",11002,12201,9637,13585,11368
"chr1:120458797",11009,12191,9657,13590,11386
"chr1:120458798",11021,12258,9703,13694,11418
"chr1:120458799",11039,12266,9710,13715,11440
"chr1:120458800",11087,12339,9718,13829,11477
"chr1:120458801",11192,12355,9784,13922,11581
"chr1:120458802",11157,12393,9790,13898,11553
"chr1:120458803",10904,12220,9715,13706,11418
"chr1:120458804",10804,12027,9629,13622,11307
"chr1:120458805",10896,12189,9718,13728,11396
"chr1:120458806",11025,12370,9797,13915,11509
"chr1:120458807",11020,12377,9801,13938,11510
"chr1:120458808",10951,12316,9782,13883,11462
"chr1:120458809",10964,12352,9776,13892,11465
"chr1:120458810",10823,12268,9641,13707,11383
"chr1:120458811",10970,12486,9737,13868,11554
"chr1:120458812",11026,12546,9779,14057,11635
"chr1:120458813",11110,12574,9838,14143,11706
"chr1:120458814",11122,12655,9886,14129,11716
"chr1:120458815",11173,12637,9891,14114,11694
"chr1:120458816",11268,12708,9963,14231,11820
"chr1:120458817",11308,12798,10005,14323,11837
"chr1:120458818",11287,12801,9955,14298,11822
"chr1:120458819",11192,12720,9909,14240,11773
"chr1:120458820",11207,12782,9922,14314,11802
"chr1:120458821",11178,12763,9918,14305,11783
"chr1:120458822",11136,12739,9908,14310,11781
"chr1:120458823",11295,12913,10058,14462,11901
"chr1:120458824",11396,13080,10137,14601,12022
"chr1:120458825",11559,13210,10278,14796,12154
"chr1:120458826",11575,13261,10282,14823,12160
"chr1:120458827",11603,13282,10282,14896,12194
"chr1:120458828",11566,13208,10239,14878,12108
"chr1:120458829",11330,13004,10068,14748,11890
"chr1:120458830",11239,12921,10023,14657,11840
"chr1:120458831",11051,12693,9878,14385,11630
"chr1:120458832",11163,12849,9944,14616,11750
"chr1:120458833",11222,13004,9991,14850,11805
"chr1:120458834",11230,13053,9995,14910,11837
"chr1:120458835",11259,13137,10035,14959,11857
"chr1:120458836",11266,13113,10053,14992,11870
"chr1:120458837",11285,13193,10081,15028,11879
"chr1:120458838",11372,13191,10122,15092,11900
"chr1:120458839",11356,13214,10112,15100,11900
"chr1:120458840",11324,13218,10097,15054,11870
"chr1:120458841",11360,13238,10132,15090,11899
"chr1:120458842",11488,13401,10267,15355,12007
"chr1:120458843",11430,13387,10267,15407,11973
"chr1:120458844",11199,13208,10153,15287,11811
"chr1:120458845",11225,13225,10185,15353,11850
"chr1:120458846",11115,13106,10135,15288,11776
"chr1:120458847",11197,13172,10139,15345,11800
"chr1:120458848",11210,13224,10145,15393,11822
"chr1:120458849",11089,13149,10089,15299,11768
"chr1:120458850",11306,13374,10252,15536,11995
"chr1:120458851",11342,13374,10269,15592,12021
"chr1:120458852",11276,13299,10241,15632,12017
"chr1:120458853",11371,13470,10339,15763,12137
"chr1:120458854",11390,13464,10334,15827,12137
"chr1:120458855",11388,13437,10315,15809,12116
"chr1:120458856",11434,13478,10333,15837,12156
"chr1:120458857",11409,13478,10323,15927,12140
"chr1:120458858",11712,13804,10572,16261,12480
"chr1:120458859",11809,13927,10631,16381,12624
"chr1:120458860",11749,13911,10634,16349,12621
"chr1:120458861",11723,13897,10625,16323,12563
"chr1:120458862",11690,13906,10601,16301,12542
"chr1:120458863",11707,13958,10613,16306,12554
"chr1:120458864",11712,14001,10622,16351,12592
"chr1:120458865",11714,13970,10609,16306,12574
"chr1:120458866",11772,14049,10691,16374,12694
"chr1:120458867",11774,14066,10709,16386,12723
"chr1:120458868",11915,14296,10807,16503,12914
"chr1:120458869",11933,14346,10823,16581,12953
"chr1:120458870",11810,14305,10824,16469,12923
"chr1:120458871",11833,14313,10829,16485,12912
"chr1:120458872",11831,14309,10768,16424,12854
"chr1:120458873",11829,14289,10757,16417,12854
"chr1:120458874",11654,14122,10609,16245,12652
"chr1:120458875",11797,14306,10662,16364,12741
"chr1:120458876",11754,14229,10604,16247,12694
"chr1:120458877",11487,14020,10484,16032,12417
"chr1:120458878",11485,14064,10474,16019,12451
"chr1:120458879",11481,13987,10469,15978,12447
"chr1:120458880",11400,13974,10452,15965,12404
"chr1:120458881",11518,14047,10501,15991,12449
"chr1:120458882",11600,14168,10590,16136,12545
"chr1:120458883",11723,14242,10739,16262,12656
"chr1:120458884",11856,14409,10785,16385,12735
"chr1:120458885",11935,14536,10824,16502,12771
"chr1:120458886",11881,14486,10763,16403,12641
"chr1:120458887",11742,14385,10693,16283,12566
"chr1:120458888",11497,14182,10588,16165,12423
"chr1:120458889",11513,14199,10604,16198,12420
"chr1:120458890",11514,14211,10632,16162,12472
"chr1:120458891",11558,14287,10657,16145,12487
"chr1:120458892",11522,14244,10632,16070,12437
"chr1:120458893",11592,14313,10666,16145,12509
"chr1:120458894",11663,14360,10721,16247,12596
"chr1:120458895",11639,14373,10715,16170,12561
"chr1:120458896",11724,14519,10859,16302,12722
"chr1:120458897",11701,14498,10831,16338,12739
"chr1:120458898",11640,14436,10769,16335,12706
"chr1:120458899",11608,14377,10743,16304,12656
"chr1:120458900",11382,14145,10542,16095,12457
"chr1:120458901",11360,14111,10563,16095,12460
"chr1:120458902",11363,14149,10541,16106,12454
"chr1:120458903",11341,14071,10531,16068,12420
"chr1:120458904",11358,14106,10542,16065,12441
"chr1:120458905",11374,14128,10540,16051,12441
"chr1:120458906",11318,14025,10492,15952,12385
"chr1:120458907",11288,14087,10476,15957,12323
"chr1:120458908",11536,14374,10626,16201,12674
"chr1:120458909",11614,14508,10748,16358,12773
"chr1:120458910",11639,14527,10762,16336,12766
"chr1:120458911",11621,14515,10779,16213,12736
"chr1:120458912",11103,14035,10420,15766,12257
"chr1:120458913",11071,13971,10404,15715,12242
"chr1:120458914",11140,14080,10447,15816,12305
"chr1:120458915",11133,14072,10456,15803,12295
"chr1:120458916",11208,14153,10483,15852,12348
"chr1:120458917",11255,14172,10493,15853,12388
"chr1:120458918",11497,14366,10613,16022,12545
"chr1:120458919",11657,14597,10758,16172,12722
"chr1:120458920",11615,14509,10650,16058,12641
"chr1:120458921",11566,14467,10620,16009,12630
"chr1:120458922",11608,14541,10687,16113,12701
"chr1:120458923",11598,14541,10669,16094,12701
"chr1:120458924",11612,14610,10680,16127,12714
"chr1:120458925",11598,14525,10678,16070,12680
"chr1:120458926",11530,14410,10609,15957,12595
"chr1:120458927",11668,14531,10714,16080,12763
"chr1:120458928",11631,14448,10681,15998,12722
"chr1:120458929",11284,14282,10427,15601,12481
"chr1:120458930",11395,14402,10485,15705,12580
"chr1:120458931",11378,14402,10451,15685,12592
"chr1:120458932",11070,14061,10223,15278,12312
"chr1:120458933",11186,14200,10343,15365,12430
"chr1:120458934",11227,14244,10383,15408,12470
"chr1:120458935",11148,14173,10296,15314,12383
"chr1:120458936",11227,14184,10321,15371,12403
"chr1:120458937",11250,14198,10342,15388,12429
"chr1:120458938",11273,14317,10350,15484,12437
"chr1:120458939",11277,14301,10348,15501,12454
"chr1:120458940",11328,14362,10419,15576,12503
"chr1:120458941",11353,14387,10441,15670,12539
"chr1:120458942",11086,14082,10174,15209,12255
"chr1:120458943",10824,13772,9917,14918,11999
"chr1:120458944",10760,13724,9813,14822,11927
"chr1:120458945",10660,13632,9737,14666,11839
"chr1:120458946",10700,13712,9780,14755,11867
"chr1:120458947",10654,13715,9760,14722,11859
"chr1:120458948",10759,13788,9831,14781,11943
"chr1:120458949",10857,13957,9947,14897,12085
"chr1:120458950",10791,13832,9922,14742,12003
"chr1:120458951",10788,13811,9973,14815,11993
"chr1:120458952",11326,14307,10337,15378,12377
"chr1:120458953",11330,14358,10395,15375,12361
"chr1:120458954",11171,14224,10242,15233,12204
"chr1:120458955",11513,14540,10546,15609,12484
"chr1:120458956",11587,14610,10567,15698,12564
"chr1:120458957",11329,14316,10257,15218,12303
"chr1:120458958",11355,14367,10279,15198,12337
"chr1:120458959",11343,14434,10291,15232,12362
"chr1:120458960",11279,14323,10210,15005,12315
"chr1:120458961",11340,14370,10313,15111,12411
"chr1:120458962",11770,15003,10732,15746,12767
"chr1:120458963",11794,15080,10812,15866,12797
"chr1:120458964",11823,15172,10917,15902,12857
"chr1:120458965",11770,15127,10894,15887,12839
"chr1:120458966",11835,15184,10913,15937,12901
"chr1:120458967",12008,15518,11138,16329,13221
"chr1:120458968",11890,15505,11001,16197,13172
"chr1:120458969",11881,15574,11007,16157,13176
"chr1:120458970",11829,15522,10997,16135,13138
"chr1:120458971",11842,15541,10988,16128,13116
"chr1:120458972",11991,15709,11158,16314,13269
"chr1:120458973",11989,15711,11164,16322,13277
"chr1:120458974",11939,15643,11132,16294,13243
"chr1:120458975",11915,15599,11147,16259,13203
"chr1:120458976",12006,15704,11237,16352,13264
"chr1:120458977",12050,15828,11218,16380,13299
"chr1:120458978",12049,15847,11207,16272,13267
"chr1:120458979",12065,15940,11186,16267,13282
"chr1:120458980",11987,15859,11067,16127,13182
"chr1:120458981",12169,16011,11208,16282,13357
"chr1:120458982",12195,16102,11207,16268,13367
"chr1:120458983",12113,16058,11168,16127,13296
"chr1:120458984",12166,16047,11211,16084,13280
"chr1:120458985",12311,16112,11284,16139,13363
"chr1:120458986",12300,16048,11248,16099,13339
"chr1:120458987",12324,16141,11310,16152,13435
